Etape	m2	p2
122359	68	716
122360	68	716
122361	68	716
122362	68	716
122363	68	714
122364	68	714
122365	68	713
122366	68	712
122367	68	712
122368	69	713
122369	69	712
122370	69	712
122371	69	712
122372	69	712
122373	69	711
122374	69	711
122375	69	710
122376	69	710
122377	69	709
122378	69	709
122379	69	708
122380	69	708
122381	69	707
122382	69	707
122383	70	707
122384	70	705
122385	70	704
122386	70	704
122387	70	703
122388	70	703
122389	70	702
122390	70	702
122391	70	702
122392	70	702
122393	70	702
122394	70	702
122395	70	700
122396	71	699
122397	72	699
122398	72	699
122399	72	698
122400	73	698
122401	73	697
122402	73	697
122403	74	696
122404	74	696
122405	74	695
122406	74	695
122407	75	695
122408	75	694
122409	76	693
122410	76	693
122411	76	693
122412	77	692
122413	77	692
122414	77	693
122415	77	692
122416	78	692
122417	78	692
122418	79	692
122419	79	692
122420	79	692
122421	79	692
122422	79	690
122423	79	689
122424	79	689
122425	79	688
122426	79	688
122427	79	688
122428	79	688
122429	79	688
122430	79	686
122431	79	686
122432	79	685
122433	79	685
122434	79	684
122435	79	684
122436	79	683
122437	79	683
122438	79	682
122439	79	682
122440	79	682
122441	79	682
122442	79	681
122443	80	681
122444	80	682
122445	81	682
122446	81	680
122447	81	680
122448	81	679
122449	81	679
122450	81	679
122451	81	679
122452	81	679
122453	82	678
122454	83	677
122455	83	678
122456	84	676
122457	84	676
122458	84	677
122459	85	677
122460	85	677
122461	85	676
122462	85	676
122463	85	676
122464	85	676
122465	85	676
122466	85	675
122467	85	675
122468	85	674
122469	86	673
122470	86	672
122471	86	671
122472	86	671
122473	86	671
122474	87	670
122475	88	670
122476	88	670
122477	88	670
122478	88	670
122479	88	669
122480	88	669
122481	88	669
122482	89	669
122483	89	668
122484	89	668
122485	89	668
122486	89	668
122487	89	668
122488	90	667
122489	90	667
122490	90	666
122491	90	665
122492	90	664
122493	90	664
122494	91	664
122495	91	664
122496	92	664
122497	92	663
122498	92	663
122499	92	663
122500	92	662
122501	92	661
122502	92	661
122503	93	660
122504	93	660
122505	93	659
122506	93	658
122507	93	658
122508	93	657
122509	94	657
122510	95	657
122511	95	656
122512	95	656
122513	96	655
122514	97	654
122515	97	654
122516	97	654
122517	97	654
122518	97	654
122519	97	654
122520	97	653
122521	97	653
122522	97	653
122523	97	653
122524	98	653
122525	98	653
122526	98	653
122527	98	653
122528	99	653
122529	99	653
122530	99	653
122531	99	652
122532	100	652
122533	101	651
122534	102	651
122535	102	651
122536	102	650
122537	102	651
122538	103	651
122539	103	651
122540	103	651
122541	103	651
122542	104	651
122543	104	651
122544	104	649
122545	105	649
122546	105	648
122547	105	648
122548	105	648
122549	106	647
122550	106	647
122551	106	646
122552	106	646
122553	107	645
122554	107	645
122555	107	645
122556	107	645
122557	107	645
122558	107	643
122559	107	643
122560	107	642
122561	107	641
122562	107	641
122563	107	640
122564	108	640
122565	108	639
122566	108	639
122567	108	639
122568	108	639
122569	109	638
122570	110	638
122571	110	637
122572	111	636
122573	111	636
122574	111	636
122575	111	635
122576	111	633
122577	112	633
122578	112	633
122579	112	632
122580	112	632
122581	113	632
122582	114	632
122583	115	632
122584	115	630
122585	115	628
122586	116	628
122587	116	629
122588	117	628
122589	117	627
122590	117	625
122591	117	625
122592	117	624
122593	118	623
122594	118	623
122595	118	623
122596	118	622
122597	119	621
122598	119	621
122599	119	621
122600	119	621
122601	119	621
122602	119	619
122603	120	619
122604	120	618
122605	120	618
122606	120	617
122607	120	618
122608	121	618
122609	121	618
122610	121	618
122611	121	616
122612	121	616
122613	121	615
122614	121	615
122615	122	615
122616	122	614
122617	122	614
122618	123	614
122619	123	612
122620	123	611
122621	124	612
122622	124	610
122623	124	610
122624	124	610
122625	124	609
122626	124	609
122627	124	608
122628	124	608
122629	124	607
122630	124	606
122631	124	605
122632	124	605
122633	124	604
122634	124	602
122635	124	602
122636	124	602
122637	124	601
122638	124	600
122639	124	600
122640	125	600
122641	125	598
122642	125	598
122643	125	597
122644	126	596
122645	126	595
122646	126	595
122647	127	594
122648	127	593
122649	127	593
122650	127	591
122651	127	590
122652	128	590
122653	129	589
122654	129	588
122655	130	587
122656	130	587
122657	130	587
122658	130	586
122659	131	585
122660	131	585
122661	131	583
122662	131	582
122663	131	582
122664	131	582
122665	131	582
122666	131	582
122667	131	581
122668	131	581
122669	131	580
122670	131	579
122671	131	579
122672	131	578
122673	131	578
122674	131	577
122675	131	577
122676	131	576
122677	131	576
122678	131	576
122679	132	575
122680	132	575
122681	132	574
122682	132	574
122683	132	573
122684	133	573
122685	133	573
122686	134	572
122687	135	572
122688	136	570
122689	137	570
122690	137	569
122691	137	568
122692	137	568
122693	137	566
122694	137	566
122695	137	565
122696	137	564
122697	137	564
122698	137	563
122699	137	562
122700	137	562
122701	137	561
122702	137	561
122703	137	560
122704	138	559
122705	138	558
122706	138	557
122707	138	557
122708	138	556
122709	138	555
122710	138	555
122711	139	554
122712	139	552
122713	140	552
122714	140	551
122715	140	551
122716	141	550
122717	142	549
122718	143	548
122719	143	547
122720	143	547
122721	143	546
122722	143	546
122723	144	546
122724	144	544
122725	144	543
122726	145	543
122727	145	543
122728	146	542
122729	147	541
122730	148	540
122731	148	540
122732	148	539
122733	148	537
122734	148	537
122735	149	537
122736	149	536
122737	149	535
122738	149	535
122739	149	534
122740	149	533
122741	150	532
122742	150	531
122743	150	531
122744	150	530
122745	150	530
122746	150	530
122747	150	530
122748	150	530
122749	150	528
122750	150	528
122751	150	528
122752	150	528
122753	150	527
122754	150	526
122755	151	526
122756	152	526
122757	152	525
122758	152	524
122759	152	523
122760	153	522
122761	153	522
122762	153	522
122763	153	522
122764	153	522
122765	153	522
122766	153	522
122767	153	521
122768	154	520
122769	154	519
122770	154	519
122771	154	518
122772	154	516
122773	154	516
122774	154	515
122775	154	515
122776	154	515
122777	154	514
122778	154	513
122779	154	513
122780	154	512
122781	154	511
122782	154	511
122783	155	510
122784	156	510
122785	156	508
122786	156	508
122787	157	508
122788	157	507
122789	157	507
122790	157	506
122791	158	505
122792	158	504
122793	159	503
122794	159	503
122795	159	502
122796	159	502
122797	160	501
122798	161	501
122799	161	500
122800	161	499
122801	161	498
122802	162	497
122803	162	497
122804	163	496
122805	163	496
122806	163	495
122807	163	495
122808	163	494
122809	164	494
122810	165	494
122811	165	493
122812	166	492
122813	166	492
122814	166	492
122815	166	491
122816	167	490
122817	167	490
122818	167	490
122819	168	490
122820	168	490
122821	169	489
122822	169	489
122823	169	489
122824	169	488
122825	169	488
122826	169	488
122827	170	488
122828	170	488
122829	170	487
122830	170	486
122831	170	485
122832	170	484
122833	170	483
122834	170	481
122835	170	481
122836	170	480
122837	170	479
122838	170	478
122839	170	478
122840	171	477
122841	172	476
122842	173	476
122843	173	475
122844	173	474
122845	173	473
122846	173	473
122847	173	472
122848	173	470
122849	173	470
122850	173	470
122851	174	469
122852	174	469
122853	174	468
122854	174	467
122855	174	466
122856	175	465
122857	175	464
122858	175	464
122859	175	464
122860	176	463
122861	177	463
122862	177	463
122863	177	462
122864	177	461
122865	178	460
122866	178	460
122867	179	459
122868	179	458
122869	179	457
122870	179	457
122871	179	456
122872	179	456
122873	179	456
122874	179	455
122875	180	454
122876	181	453
122877	181	452
122878	181	451
122879	182	451
122880	183	450
122881	183	449
122882	184	449
122883	184	449
122884	184	447
122885	185	446
122886	185	446
122887	186	445
122888	186	444
122889	186	443
122890	186	442
122891	187	442
122892	188	442
122893	189	441
122894	189	441
122895	189	440
122896	189	439
122897	189	439
122898	188	437
122899	188	437
122900	188	436
122901	188	435
122902	189	435
122903	190	434
122904	190	434
122905	190	433
122906	191	433
122907	191	433
122908	191	433
122909	191	432
122910	191	431
122911	191	431
122912	191	430
122913	192	429
122914	192	430
122915	192	429
122916	192	429
122917	192	429
122918	192	428
122919	192	427
122920	193	427
122921	193	427
122922	193	426
122923	193	426
122924	193	426
122925	194	425
122926	194	424
122927	195	424
122928	195	424
122929	196	423
122930	197	422
122931	197	421
122932	198	420
122933	199	419
122934	200	418
122935	201	417
122936	201	416
122937	201	415
122938	201	413
122939	202	413
122940	202	412
122941	202	411
122942	202	411
122943	203	410
122944	204	409
122945	204	409
122946	204	408
122947	204	407
122948	204	407
122949	205	406
122950	205	406
122951	205	406
122952	205	406
122953	205	405
122954	205	405
122955	206	404
122956	206	404
122957	206	402
122958	206	402
122959	206	401
122960	206	400
122961	207	401
122962	207	400
122963	208	399
122964	209	398
122965	209	397
122966	209	397
122967	210	395
122968	209	394
122969	209	393
122970	210	392
122971	210	391
122972	210	390
122973	211	389
122974	211	388
122975	211	388
122976	211	387
122977	212	386
122978	213	386
122979	214	385
122980	215	384
122981	215	383
122982	215	383
122983	216	381
122984	216	380
122985	217	379
122986	217	378
122987	217	378
122988	217	378
122989	217	378
122990	217	377
122991	217	377
122992	217	377
122993	217	377
122994	218	376
122995	218	376
122996	218	374
122997	218	374
122998	218	373
122999	218	373
123000	218	373
123001	218	373
123002	219	371
123003	220	370
123004	221	369
123005	221	368
123006	222	367
123007	223	366
123008	224	366
123009	224	365
123010	224	363
123011	224	363
123012	224	364
123013	224	364
123014	225	363
123015	224	362
123016	224	361
123017	224	360
123018	225	359
123019	226	359
123020	226	360
123021	227	359
123022	228	358
123023	229	358
123024	230	357
123025	230	356
123026	230	356
123027	231	355
123028	231	354
123029	232	354
123030	232	354
123031	232	354
123032	233	353
123033	233	352
123034	233	351
123035	234	350
123036	234	350
123037	234	349
123038	234	348
123039	234	347
123040	234	346
123041	234	345
123042	235	344
123043	235	343
123044	235	342
123045	235	342
123046	235	340
123047	235	340
123048	235	340
123049	235	339
123050	236	339
123051	237	339
123052	237	338
123053	237	337
123054	238	336
123055	238	336
123056	239	335
123057	239	334
123058	240	333
123059	240	332
123060	240	331
123061	240	330
123062	241	329
123063	241	329
123064	242	329
123065	242	328
123066	242	329
123067	242	328
123068	243	327
123069	244	326
123070	244	325
123071	245	324
123072	245	324
123073	245	323
123074	245	323
123075	246	323
123076	246	322
123077	246	322
123078	246	321
123079	246	320
123080	246	320
123081	246	319
123082	247	318
123083	248	317
123084	248	317
123085	249	316
123086	249	316
123087	250	315
123088	251	316
123089	251	315
123090	252	314
123091	253	314
123092	254	314
123093	254	313
123094	254	314
123095	255	313
123096	256	314
123097	257	313
123098	257	313
123099	257	312
123100	258	311
123101	259	310
123102	260	310
123103	260	309
123104	260	308
123105	260	307
123106	260	306
123107	260	305
123108	261	304
123109	261	304
123110	261	303
123111	261	303
123112	261	302
123113	261	301
123114	261	301
123115	262	300
123116	262	299
123117	262	298
123118	263	297
123119	263	296
123120	264	295
123121	264	294
123122	264	294
123123	264	294
123124	264	293
123125	265	292
123126	265	291
123127	265	290
123128	265	289
123129	265	289
123130	265	289
123131	266	288
123132	267	287
123133	267	286
123134	267	286
123135	267	285
123136	268	284
123137	268	283
123138	268	283
123139	269	282
123140	269	281
123141	269	281
123142	269	280
123143	269	279
123144	269	279
123145	270	278
123146	270	277
123147	270	276
123148	270	275
123149	270	275
123150	270	274
123151	270	273
123152	270	272
123153	271	271
123154	272	270
123155	273	269
123156	273	268
123157	273	268
123158	274	267
123159	274	266
123160	274	265
123161	275	264
123162	276	263
123163	276	263
123164	277	262
123165	277	261
123166	278	261
123167	279	261
123168	279	261
123169	280	260
123170	280	261
123171	281	260
123172	282	259
123173	282	259
123174	283	259
123175	283	258
123176	284	258
123177	285	257
123178	285	256
123179	285	255
123180	285	254
123181	286	254
123182	286	253
123183	286	252
123184	286	252
123185	287	251
123186	287	250
123187	287	249
123188	288	249
123189	289	248
123190	290	247
123191	291	247
123192	292	246
123193	292	246
123194	293	245
123195	294	244
123196	295	243
123197	295	243
123198	295	242
123199	296	241
123200	297	240
123201	297	239
123202	297	238
123203	298	237
123204	299	237
123205	299	237
123206	299	236
123207	299	236
123208	299	235
123209	299	234
123210	300	234
123211	300	234
123212	301	233
123213	301	233
123214	301	233
123215	302	232
123216	302	231
123217	303	230
123218	303	230
123219	303	229
123220	304	228
123221	304	227
123222	304	226
123223	305	225
123224	305	224
123225	305	223
123226	306	222
123227	307	221
123228	307	220
123229	307	219
123230	308	218
123231	308	218
123232	308	217
123233	309	216
123234	310	215
123235	311	214
123236	311	214
123237	312	213
123238	312	213
123239	312	212
123240	313	213
123241	314	213
123242	314	212
123243	314	211
123244	315	210
123245	315	210
123246	316	209
123247	317	209
123248	318	208
123249	319	207
123250	319	206
123251	319	205
123252	319	204
123253	320	203
123254	320	202
123255	320	201
123256	321	202
123257	322	202
123258	323	201
123259	323	200
123260	323	200
123261	323	200
123262	324	199
123263	325	198
123264	325	197
123265	325	196
123266	326	195
123267	327	195
123268	327	195
123269	327	194
123270	327	193
123271	328	194
123272	329	193
123273	329	193
123274	330	192
123275	331	191
123276	332	191
123277	332	191
123278	332	191
123279	333	191
123280	333	190
123281	334	190
123282	334	189
123283	334	189
123284	334	188
123285	334	187
123286	335	187
123287	335	187
123288	335	186
123289	335	185
123290	335	184
123291	335	184
123292	336	183
123293	336	182
123294	336	181
123295	336	180
123296	337	180
123297	337	179
123298	338	178
123299	339	178
123300	339	177
123301	340	178
123302	340	178
123303	341	177
123304	341	176
123305	341	176
123306	342	176
123307	342	176
123308	342	175
123309	342	175
123310	343	175
123311	344	174
123312	345	174
123313	345	174
123314	346	173
123315	346	172
123316	346	172
123317	346	171
123318	347	171
123319	347	171
123320	348	171
123321	349	170
123322	349	170
123323	349	170
123324	350	169
123325	350	169
123326	350	168
123327	350	167
123328	350	166
123329	350	165
123330	351	165
123331	352	165
123332	352	165
123333	353	164
123334	354	164
123335	355	163
123336	355	162
123337	356	162
123338	356	162
123339	356	162
123340	356	161
123341	356	160
123342	356	160
123343	356	160
123344	357	160
123345	358	159
123346	358	158
123347	358	157
123348	359	157
123349	359	157
123350	360	156
123351	360	155
123352	361	154
123353	362	153
123354	362	152
123355	363	152
123356	364	151
123357	365	150
123358	366	149
123359	367	150
123360	367	150
123361	368	149
123362	368	148
123363	369	148
123364	370	148
123365	369	148
123366	370	147
123367	370	147
123368	370	146
123369	371	145
123370	372	145
123371	373	144
123372	373	144
123373	373	144
123374	372	143
123375	373	142
123376	373	141
123377	374	141
123378	374	140
123379	375	139
123380	376	138
123381	376	138
123382	377	138
123383	376	138
123384	377	138
123385	377	138
123386	377	137
123387	377	136
123388	378	135
123389	379	136
123390	380	136
123391	380	136
123392	380	135
123393	380	134
123394	380	134
123395	381	134
123396	382	134
123397	382	134
123398	382	134
123399	382	134
123400	382	134
123401	383	133
123402	384	132
123403	384	131
123404	385	130
123405	386	130
123406	386	130
123407	387	129
123408	387	129
123409	388	128
123410	388	127
123411	389	127
123412	389	126
123413	389	126
123414	389	125
123415	390	124
123416	390	124
123417	390	123
123418	390	123
123419	390	122
123420	390	122
123421	391	121
123422	391	120
123423	392	119
123424	392	119
123425	392	119
123426	393	119
123427	393	119
123428	394	119
123429	395	118
123430	395	118
123431	395	117
123432	395	117
123433	395	117
123434	395	116
123435	396	116
123436	397	116
123437	398	115
123438	398	114
123439	398	113
123440	399	113
123441	400	113
123442	400	112
123443	401	112
123444	402	111
123445	403	110
123446	404	110
123447	404	109
123448	405	108
123449	405	108
123450	405	108
123451	405	108
123452	406	108
123453	407	107
123454	408	106
123455	409	106
123456	410	105
123457	410	104
123458	411	104
123459	412	103
123460	412	104
123461	413	103
123462	413	103
123463	413	102
123464	413	102
123465	413	102
123466	413	103
123467	413	102
123468	414	101
123469	414	101
123470	415	101
123471	416	101
123472	416	100
123473	416	101
123474	417	101
123475	417	101
123476	418	101
123477	418	100
123478	418	99
123479	418	98
123480	418	98
123481	419	98
123482	419	98
123483	419	97
123484	420	97
123485	419	96
123486	420	96
123487	420	96
123488	421	95
123489	422	95
123490	422	95
123491	422	95
123492	422	94
123493	422	94
123494	422	94
123495	423	94
123496	423	94
123497	423	93
123498	424	92
123499	425	92
123500	425	92
123501	425	91
123502	426	91
123503	427	91
123504	427	91
123505	427	90
123506	428	89
123507	429	89
